1.6875,52.0000,4.7032,1.0323,395.0000,2.5484,37.8400,-122.2800,1.3200
1.9274,49.0000,5.0688,1.1825,863.0000,2.2831,37.8400,-122.2800,1.2230
1.9615,52.0000,4.8821,1.0907,1168.0000,2.6485,37.8400,-122.2800,1.1520
1.7969,48.0000,5.7373,1.2209,1026.0000,3.0627,37.8400,-122.2700,1.1040
1.3750,49.0000,5.0304,1.1125,754.0000,2.2918,37.8300,-122.2700,1.0490
2.7303,51.0000,4.9720,1.0709,1258.0000,2.3470,37.8300,-122.2700,1.0970
1.4861,49.0000,4.6023,1.0682,570.0000,2.1591,37.8300,-122.2700,0.9720
1.0972,48.0000,4.8075,1.1551,987.0000,2.6390,37.8300,-122.2700,1.0450
1.4103,52.0000,3.7494,0.9677,901.0000,2.2357,37.8300,-122.2800,1.0390
3.4800,52.0000,4.7573,1.0680,689.0000,2.2298,37.8300,-122.2600,1.9140
2.5898,52.0000,3.4943,1.0273,1377.0000,1.9784,37.8300,-122.2600,1.7600
2.0978,52.0000,4.2152,1.0608,946.0000,2.3949,37.8300,-122.2600,1.5540
1.2852,51.0000,3.7590,1.2490,517.0000,2.0763,37.8300,-122.2600,1.5000
1.0250,49.0000,3.7725,1.0688,462.0000,2.4444,37.8400,-122.2600,1.1880
3.9643,52.0000,4.7980,1.0202,467.0000,2.3586,37.8400,-122.2600,1.8880
3.0125,52.0000,4.9418,1.0651,660.0000,2.2603,37.8300,-122.2600,1.8440
2.6768,52.0000,4.3351,1.0995,718.0000,1.8796,37.8300,-122.2600,1.8230
2.0260,50.0000,3.7007,1.0592,616.0000,2.0263,37.8300,-122.2600,1.4250
1.7348,43.0000,3.9802,1.2332,558.0000,2.2055,37.8200,-122.2700,1.3750
0.9506,40.0000,3.9000,1.2188,423.0000,2.6437,37.8200,-122.2600,1.8750
1.7750,40.0000,2.6875,1.0653,700.0000,1.9886,37.8200,-122.2700,1.1250
0.9218,21.0000,2.0457,1.0342,735.0000,1.6781,37.8200,-122.2700,1.7190
1.5045,43.0000,4.5897,1.1204,1061.0000,2.6069,37.8200,-122.2700,0.9380
1.1108,41.0000,4.4736,1.1847,1959.0000,2.7208,37.8200,-122.2700,0.9750
1.2475,52.0000,4.0750,1.1400,1162.0000,2.9050,37.8200,-122.2700,1.0420
1.6098,52.0000,5.0215,1.0086,701.0000,3.0086,37.8200,-122.2800,0.8750
1.4113,52.0000,4.2955,1.1045,576.0000,2.6182,37.8200,-122.2800,0.8310
1.5057,52.0000,4.7799,1.1120,622.0000,2.4015,37.8200,-122.2800,0.8750
0.8172,52.0000,6.1025,1.3730,728.0000,2.9836,37.8200,-122.2800,0.8530
1.2171,52.0000,4.5625,1.1217,1074.0000,3.5329,37.8200,-122.2800,0.8030
2.5625,2.0000,2.7719,0.7544,94.0000,1.6491,37.8200,-122.2900,0.6000
3.3929,52.0000,5.9947,1.1283,554.0000,2.9626,37.8300,-122.2900,0.7570
6.1183,49.0000,5.8696,1.2609,86.0000,3.7391,37.8200,-122.2900,0.7500
0.9011,50.0000,6.2295,1.5574,377.0000,3.0902,37.8100,-122.2900,0.8610
1.1910,52.0000,7.6981,1.4906,521.0000,3.2767,37.8100,-122.3000,0.7610
2.5938,48.0000,6.2256,1.3684,392.0000,2.9474,37.8100,-122.3000,0.7350
1.1667,52.0000,5.4011,1.1176,604.0000,3.2299,37.8100,-122.3000,0.7840
0.8056,48.0000,4.3825,1.0663,788.0000,2.3735,37.8100,-122.3000,0.8440
2.6094,52.0000,6.9864,1.6599,492.0000,3.3469,37.8000,-122.2900,0.8130
1.8516,52.0000,6.9756,1.3293,274.0000,3.3415,37.8100,-122.3000,0.8500
0.9802,46.0000,4.5843,1.0540,1823.0000,2.9836,37.8100,-122.2900,1.2920
1.7719,26.0000,6.0472,1.1969,392.0000,3.0866,37.8100,-122.2900,0.8250
0.7286,46.0000,3.3755,1.0722,582.0000,2.1011,37.8100,-122.2900,0.9520
1.7500,49.0000,5.5526,1.3421,560.0000,3.6842,37.8100,-122.2900,0.7500
0.4999,46.0000,1.7143,0.5714,18.0000,2.5714,37.8100,-122.2900,0.6750
2.4830,20.0000,6.2782,1.2105,290.0000,2.1805,37.8100,-122.2900,1.3750
0.9241,17.0000,2.8178,1.0524,762.0000,1.7358,37.8100,-122.2800,1.7750
2.4464,36.0000,5.7250,1.1041,1236.0000,2.4283,37.8100,-122.2800,1.0210
1.1111,19.0000,5.8309,1.1739,721.0000,3.4831,37.8100,-122.2800,1.0830
0.8026,23.0000,5.3692,1.1508,1054.0000,3.2431,37.8100,-122.2900,1.1250
2.0114,38.0000,4.4129,1.1355,344.0000,2.2194,37.8000,-122.2800,1.3130
1.5000,17.0000,3.1972,1.0000,609.0000,2.1073,37.8100,-122.2800,1.6250
1.1667,52.0000,3.7500,1.0000,183.0000,3.2679,37.8100,-122.2700,1.1250
1.5208,52.0000,3.9080,1.1149,200.0000,2.2989,37.8100,-122.2800,1.1250
0.8075,52.0000,2.4903,1.0581,346.0000,2.2323,37.8100,-122.2800,1.3750
1.8088,35.0000,5.6095,1.0888,467.0000,2.7633,37.8100,-122.2800,1.1880
2.4083,52.0000,6.7217,1.2435,377.0000,3.2783,37.8100,-122.2800,0.9820
0.9770,40.0000,2.3158,1.1868,582.0000,1.5316,37.8100,-122.2700,1.1880
0.7600,10.0000,2.6515,1.0545,546.0000,1.6545,37.8100,-122.2700,1.6250
0.9722,10.0000,2.6923,1.0769,125.0000,3.2051,37.8000,-122.2700,1.3750
1.2434,52.0000,2.9294,0.9176,396.0000,4.6588,37.8000,-122.2700,5.0000
2.0938,16.0000,2.7459,1.0829,800.0000,2.2099,37.8000,-122.2700,1.6250
0.8668,52.0000,2.4432,0.9886,904.0000,10.2727,37.8000,-122.2800,1.3750
0.7500,52.0000,2.8235,0.9118,191.0000,5.6176,37.8000,-122.2800,1.6250
2.6354,27.0000,3.4934,1.1490,718.0000,2.3775,37.7900,-122.2700,1.8750
1.8477,39.0000,3.6724,1.3340,1327.0000,2.8415,37.8000,-122.2700,1.7920
2.0096,36.0000,2.2940,1.0663,3469.0000,1.4933,37.8000,-122.2600,1.3000
2.8345,31.0000,3.8949,1.1280,2048.0000,1.7356,37.8200,-122.2600,1.8380
2.0062,29.0000,3.6813,1.1758,202.0000,2.2198,37.8100,-122.2600,1.2500
1.2185,22.0000,2.9456,1.0160,2024.0000,1.6192,37.8200,-122.2600,1.7000
2.6104,37.0000,3.7071,1.1071,1838.0000,1.8755,37.8200,-122.2600,1.9310
2.4912,29.0000,3.7248,1.1312,2304.0000,1.8432,37.8100,-122.2500,2.5780
3.2177,28.0000,3.8784,1.0708,2563.0000,1.7121,37.8100,-122.2500,2.7340
3.1250,39.0000,3.7456,1.0614,389.0000,1.7061,37.8100,-122.2500,2.3750
2.5795,52.0000,3.5155,1.1436,895.0000,1.4600,37.8100,-122.2500,3.5000
2.8406,34.0000,3.2817,1.0699,2689.0000,1.5031,37.8100,-122.2600,3.3570
4.9306,52.0000,6.1844,0.9221,674.0000,2.7623,37.8200,-122.2400,3.1340
3.2727,52.0000,4.4430,1.0570,709.0000,1.5548,37.8100,-122.2400,2.6850
3.1691,52.0000,4.1659,1.0900,686.0000,1.6256,37.8100,-122.2500,2.5940
3.9000,52.0000,4.8482,1.0460,1444.0000,2.0111,37.8200,-122.2400,2.7570
3.9063,28.0000,4.1608,1.0661,1520.0000,1.8953,37.8200,-122.2500,2.2500
5.0917,52.0000,5.6285,1.1423,550.0000,2.1739,37.8200,-122.2500,2.6250
2.6429,32.0000,3.7270,1.0744,1806.0000,1.7671,37.8200,-122.2500,2.1850
3.0233,26.0000,3.2531,0.9827,1749.0000,1.4371,37.8200,-122.2500,2.5500
3.1484,52.0000,4.5780,1.0771,939.0000,1.8092,37.8300,-122.2500,2.2410
3.4722,35.0000,3.8223,1.0142,675.0000,1.5995,37.8300,-122.2500,2.4310
3.1429,52.0000,4.3952,0.9863,534.0000,1.8351,37.8300,-122.2500,2.3160
2.4234,28.0000,3.0235,1.0536,2558.0000,1.5400,37.8300,-122.2500,2.1850
3.0897,52.0000,4.0405,1.0656,1786.0000,1.7223,37.8300,-122.2500,2.3410
5.8596,50.0000,6.7426,1.0697,970.0000,2.6005,37.8400,-122.2300,3.2760
5.2868,47.0000,6.5464,0.9361,1098.0000,2.2639,37.8400,-122.2300,3.4760
5.9560,41.0000,6.8511,1.0798,794.0000,2.1117,37.8300,-122.2400,3.6610
4.9643,37.0000,7.1064,1.1489,98.0000,2.0851,37.8500,-122.2400,3.3500
6.3434,52.0000,6.9479,1.0199,1061.0000,2.6328,37.8500,-122.2300,3.7360
5.1773,52.0000,6.3586,1.0342,1177.0000,2.1207,37.8400,-122.2400,3.8950
7.2354,52.0000,7.1172,0.9946,901.0000,2.4550,37.8500,-122.2400,3.9110
5.4570,28.0000,5.5303,1.0962,2031.0000,2.1245,37.8500,-122.2200,3.3730
7.5000,50.0000,6.1273,0.9875,1031.0000,2.1524,37.8400,-122.2200,2.9520
6.0194,44.0000,5.7353,1.0000,1358.0000,2.2747,37.8400,-122.2100,2.9230
7.5544,40.0000,7.6315,1.0306,1616.0000,2.4709,37.8300,-122.2100,4.1150
6.0666,30.0000,6.4461,1.0087,844.0000,2.4606,37.8400,-122.2000,3.1150
7.0548,34.0000,6.1250,0.9879,1140.0000,2.2984,37.8400,-122.2100,3.2590
11.6017,18.0000,8.3351,1.0825,533.0000,2.7474,37.8400,-122.1900,3.9260
7.4882,35.0000,6.4673,1.0384,1072.0000,2.4199,37.8400,-122.2000,3.1930
6.8976,34.0000,6.6123,1.0287,1627.0000,2.1240,37.8300,-122.2100,3.3330
8.2049,28.0000,6.9789,0.9684,463.0000,2.4368,37.8300,-122.1900,3.3520
8.4010,26.0000,7.5308,1.0569,542.0000,2.5687,37.8300,-122.2000,3.5120
6.8538,29.0000,6.6580,1.0074,661.0000,2.4572,37.8300,-122.1900,3.6890
8.3170,32.0000,6.9772,1.0038,635.0000,2.4144,37.8200,-122.1900,3.6590
7.0175,37.0000,6.9830,1.0284,420.0000,2.3864,37.8200,-122.2000,3.6670
6.3302,39.0000,7.5400,1.0680,1265.0000,2.5300,37.8200,-122.2000,3.6280
6.3624,30.0000,5.6154,0.7308,126.0000,2.4231,37.8100,-122.1800,4.8330
7.0549,52.0000,6.7857,0.9514,813.0000,2.3229,37.8200,-122.2100,3.3140
6.7851,45.0000,6.9577,1.0235,1067.0000,2.5047,37.8100,-122.2000,3.2350
2.8929,50.0000,5.1322,1.0960,1260.0000,2.2826,37.8000,-122.2100,2.1670
3.0812,38.0000,4.6283,1.0986,951.0000,1.9528,37.8000,-122.2100,2.3310
5.2402,52.0000,6.2009,0.9464,510.0000,2.2768,37.8100,-122.2100,2.9640
6.5217,52.0000,6.3994,1.0877,765.0000,2.4838,37.8100,-122.2200,2.7370
3.2632,52.0000,4.7457,1.0109,1129.0000,2.4543,37.8000,-122.2200,2.2770
3.0298,52.0000,5.1837,1.0522,1073.0000,2.4331,37.8000,-122.2200,1.9960
4.5428,52.0000,5.2835,1.0505,1185.0000,2.3010,37.8000,-122.2200,2.3980
4.0720,52.0000,5.9529,0.9971,756.0000,2.2235,37.8100,-122.2200,2.7010
5.3509,52.0000,5.6507,1.0288,1034.0000,1.9846,37.8100,-122.2200,3.0210
3.1603,52.0000,4.4292,1.0588,787.0000,1.7146,37.8000,-122.2300,2.6950
4.7708,52.0000,6.7277,1.0751,612.0000,2.8732,37.8100,-122.2300,3.1470
8.1564,52.0000,7.7026,1.0579,1021.0000,2.6868,37.8100,-122.2200,3.9010
8.8793,52.0000,8.9729,1.1318,861.0000,3.3372,37.8100,-122.2300,4.1030
6.8591,52.0000,7.5994,0.9572,953.0000,2.9144,37.8100,-122.2400,3.5240
6.0302,52.0000,5.8203,0.9297,634.0000,2.4766,37.8100,-122.2400,2.8730
7.5080,52.0000,7.9943,1.0369,878.0000,2.4943,37.8100,-122.2300,3.4870
2.7477,52.0000,4.3333,1.1387,918.0000,1.9006,37.8100,-122.2400,2.4380
2.1944,52.0000,5.0743,0.9600,360.0000,2.0571,37.8000,-122.2400,2.1150
3.0149,52.0000,4.2766,1.0451,1197.0000,2.4529,37.8000,-122.2500,2.1840
3.6750,52.0000,4.8514,0.9691,1048.0000,2.0232,37.8100,-122.2400,2.6990
3.2250,46.0000,4.3266,1.1178,1373.0000,1.8380,37.8100,-122.2500,2.1880
2.9345,42.0000,4.0591,1.0493,1715.0000,1.6897,37.8000,-122.2500,2.2500
2.1429,43.0000,3.2742,1.0970,1359.0000,1.8823,37.8000,-122.2500,2.5000
1.6121,41.0000,3.5617,1.1356,1062.0000,2.5714,37.8000,-122.2500,1.7140
1.3929,29.0000,3.1928,1.1177,1335.0000,1.7270,37.8000,-122.2500,1.9380
2.3173,27.0000,3.8042,1.1469,1171.0000,2.7296,37.7900,-122.2400,1.2500
1.7772,45.0000,3.8826,1.1435,1475.0000,3.2065,37.7900,-122.2500,0.9750
2.6458,50.0000,3.2092,0.9592,742.0000,3.7857,37.7900,-122.2500,1.2500
2.1810,52.0000,3.6887,1.0771,1086.0000,2.9917,37.7900,-122.2500,1.3880
2.2303,36.0000,3.0902,1.1160,1645.0000,3.0295,37.8000,-122.2500,1.1670
1.6504,43.0000,3.6398,1.0047,1710.0000,2.6553,37.8000,-122.2500,1.5180
2.2697,52.0000,4.3684,1.0000,731.0000,3.2061,37.8000,-122.2400,1.2700
2.1563,52.0000,4.5850,1.0749,1118.0000,3.2219,37.8000,-122.2400,1.2860
2.1348,52.0000,4.7343,1.1881,1006.0000,3.0030,37.8000,-122.2400,1.4060
2.6292,47.0000,3.6931,1.0614,1213.0000,2.1895,37.8000,-122.2400,1.8270
2.3833,52.0000,4.6381,1.1245,772.0000,3.0039,37.8000,-122.2300,1.4690
2.9570,52.0000,4.4963,1.0474,1321.0000,3.2943,37.8000,-122.2400,1.2280
2.5238,49.0000,4.1920,1.1064,1487.0000,2.1965,37.8000,-122.2400,1.6930
1.9375,52.0000,4.2097,0.9892,488.0000,2.6237,37.8000,-122.2300,1.2660
1.9028,51.0000,4.0561,1.0561,949.0000,2.4209,37.8000,-122.2300,1.2790
2.2500,50.0000,4.2072,1.1566,1149.0000,2.7687,37.8000,-122.2300,1.2350
2.3929,52.0000,4.4714,1.0679,844.0000,3.0143,37.8000,-122.2300,1.1190
2.1917,43.0000,4.8440,1.0918,4367.0000,3.5475,37.7900,-122.2300,1.1280
2.9357,52.0000,4.3277,0.9587,1659.0000,4.0267,37.7900,-122.2300,1.0790
1.8854,30.0000,3.7985,1.0038,1011.0000,3.8441,37.7900,-122.2300,1.3750
2.1638,39.0000,3.7763,1.1080,1464.0000,3.7635,37.7900,-122.2400,1.0550
2.1250,47.0000,4.5281,1.3036,1237.0000,4.0825,37.7900,-122.2400,0.9550
3.3750,52.0000,4.0119,1.0714,647.0000,3.8512,37.7900,-122.2400,1.1610
2.2542,43.0000,4.5546,1.0532,1284.0000,3.5966,37.7900,-122.2400,1.1220
2.1000,51.0000,3.1818,0.7818,228.0000,4.1455,37.7900,-122.2500,0.7500
1.6000,39.0000,3.7480,1.0488,381.0000,3.0976,37.7900,-122.2500,1.1250
3.6250,52.0000,3.9736,1.0441,846.0000,3.7269,37.7900,-122.2500,1.2500
1.6929,20.0000,3.5104,1.1524,1659.0000,2.4541,37.8000,-122.2600,1.1500
1.6471,52.0000,2.8333,0.9275,520.0000,3.7681,37.7700,-122.2200,0.9500
2.5900,52.0000,4.3900,1.1622,866.0000,3.3436,37.7700,-122.2200,0.9640
2.5700,52.0000,4.2022,1.1257,612.0000,3.3443,37.7700,-122.2300,0.7200
2.6429,52.0000,3.7460,1.1587,415.0000,3.2937,37.7800,-122.2300,0.7130
3.0257,52.0000,4.0469,1.0094,994.0000,4.6667,37.7800,-122.2300,0.8080
1.4886,50.0000,4.0252,1.1111,1525.0000,3.1971,37.7800,-122.2200,1.2880
1.9338,43.0000,3.2420,1.0776,1506.0000,3.4384,37.7800,-122.2300,1.1250
1.4844,52.0000,3.8667,1.0118,1008.0000,3.9529,37.7800,-122.2300,1.1940
1.6009,44.0000,3.1158,1.0985,2813.0000,3.7457,37.7800,-122.2300,1.1810
2.0375,48.0000,4.9446,1.1545,1481.0000,4.3178,37.7900,-122.2300,1.2250
2.2930,49.0000,5.3653,0.9909,859.0000,3.9224,37.7900,-122.2300,1.0630
2.1494,37.0000,4.4799,1.0975,1608.0000,3.0746,37.7900,-122.2200,1.3250
1.6198,30.0000,4.3571,1.0357,425.0000,3.0357,37.7900,-122.2300,1.2270
1.3281,40.0000,5.0543,1.0815,564.0000,3.0652,37.7900,-122.2300,1.1330
3.5156,44.0000,5.4669,1.1544,961.0000,3.5331,37.7900,-122.2200,1.0950
3.9048,52.0000,4.9985,1.0073,2273.0000,3.3182,37.7900,-122.2200,1.6470
3.0893,52.0000,3.9077,0.9744,600.0000,3.0769,37.7900,-122.2100,1.2500
2.6042,46.0000,4.4896,1.0911,1647.0000,3.1252,37.7900,-122.2200,1.2470
2.5000,49.0000,4.3066,1.0613,1201.0000,2.8325,37.7900,-122.2200,1.3670
2.7969,38.0000,4.6267,1.0789,2167.0000,3.2883,37.7900,-122.2200,1.4170
2.8321,29.0000,4.8235,1.1059,939.0000,2.7618,37.7900,-122.2000,1.5000
2.9583,47.0000,5.2842,1.0514,859.0000,2.9418,37.7900,-122.2100,1.3880
2.8365,34.0000,4.5814,1.0795,1517.0000,2.9399,37.7900,-122.2100,1.3920
2.8750,35.0000,4.5207,1.0596,1143.0000,2.9611,37.7900,-122.2100,1.4380
3.0682,39.0000,4.3168,1.0776,1109.0000,2.3901,37.8000,-122.2100,1.5650
3.0757,39.0000,4.5247,1.0022,1221.0000,2.7377,37.8000,-122.2100,1.5100
4.9559,43.0000,6.6923,1.0967,1115.0000,2.4505,37.8000,-122.2000,2.7300
4.7721,52.0000,5.7724,1.0933,706.0000,2.6343,37.8000,-122.2000,2.1710
3.4861,52.0000,4.9844,1.0071,1883.0000,2.6671,37.8000,-122.2100,1.8710
5.1184,41.0000,6.0882,1.0412,804.0000,2.3647,37.8000,-122.2000,2.3960
4.0977,48.0000,5.2421,1.0437,506.0000,2.0079,37.8000,-122.2100,2.2970
4.7440,48.0000,7.1176,1.0882,610.0000,2.5630,37.8000,-122.1900,2.5730
4.2727,46.0000,5.8373,1.0271,768.0000,2.3133,37.8000,-122.1900,2.4690
2.9844,50.0000,5.2609,1.0598,462.0000,2.5109,37.7900,-122.1900,1.7990
4.1739,40.0000,4.5106,1.0894,667.0000,2.8383,37.7900,-122.2000,1.6960
3.8487,46.0000,5.1153,1.0150,1059.0000,2.6541,37.8000,-122.2000,2.0330
4.0114,52.0000,6.5451,0.9783,637.0000,2.2996,37.8000,-122.1900,2.6340
4.6563,45.0000,5.9868,0.9934,1106.0000,2.4361,37.7900,-122.1900,2.3180
2.9297,28.0000,4.6996,1.1375,1737.0000,2.5964,37.7900,-122.1900,1.4050
2.3036,35.0000,4.6205,1.1769,1009.0000,2.5872,37.7900,-122.2000,1.2600
2.6667,49.0000,4.2000,0.9286,737.0000,3.5095,37.7900,-122.2000,1.2200
2.6190,44.0000,3.3014,0.9206,1354.0000,2.7576,37.7900,-122.2000,1.3470
2.4167,45.0000,4.4620,1.1245,1530.0000,3.2278,37.7900,-122.2100,1.3940
2.7788,45.0000,4.2104,1.1000,1410.0000,2.9375,37.7900,-122.2000,1.1540
2.7352,46.0000,3.9350,0.8928,1390.0000,2.4429,37.7800,-122.2100,1.3730
1.8472,52.0000,5.4907,1.1152,1065.0000,3.9591,37.7800,-122.2100,1.3700
2.6583,52.0000,4.3102,0.9143,792.0000,3.2327,37.7800,-122.2100,1.4260
3.0536,49.0000,3.6653,0.9959,779.0000,3.1796,37.7800,-122.2100,1.3750
2.3906,44.0000,4.8656,1.1639,2269.0000,3.7197,37.7800,-122.2200,1.1170
1.7188,43.0000,4.1818,1.1302,1227.0000,3.0147,37.7800,-122.2100,1.2680
2.6250,47.0000,3.6556,1.0290,753.0000,3.1245,37.7800,-122.2100,1.1130
2.8015,40.0000,3.6593,0.8444,547.0000,4.0519,37.7700,-122.2200,1.1480
1.7276,50.0000,4.0364,1.0750,1807.0000,4.1068,37.7800,-122.2200,1.0230
2.0801,44.0000,3.3899,1.0384,1700.0000,3.4343,37.7800,-122.2200,1.3190
2.4890,51.0000,4.1654,1.1781,1543.0000,3.9262,37.7800,-122.2200,1.1910
1.7546,52.0000,4.7333,1.0467,1085.0000,3.6167,37.7600,-122.2100,0.8060
4.0904,52.0000,4.3139,1.2628,353.0000,2.5766,37.7700,-122.2100,0.8060
2.6765,52.0000,5.0000,1.0268,473.0000,3.1745,37.7700,-122.2100,0.8880
2.4338,49.0000,4.7039,1.0311,1621.0000,3.3561,37.7700,-122.2000,1.0240
2.3309,46.0000,3.4859,1.0593,1183.0000,3.3418,37.7700,-122.2100,0.9870
2.2604,43.0000,3.6715,1.1841,836.0000,3.0181,37.7700,-122.2100,1.0000
1.8039,42.0000,3.5437,0.9658,900.0000,3.4221,37.7700,-122.1900,0.9230
2.2562,39.0000,5.0074,1.1117,1888.0000,3.5158,37.7700,-122.2000,0.9480
2.0562,41.0000,4.5367,1.2170,1024.0000,3.0029,37.7700,-122.2000,1.0200
3.5398,52.0000,5.4374,1.0473,1225.0000,2.8960,37.7800,-122.2000,1.5840
3.1167,39.0000,4.6596,1.0612,1071.0000,2.8484,37.7800,-122.2000,1.2160
2.5401,50.0000,4.9392,1.0661,1128.0000,2.9841,37.7800,-122.2000,1.2910
2.8980,43.0000,5.0207,1.0372,1537.0000,3.1756,37.7700,-122.2000,1.2140
2.3125,44.0000,4.3995,1.0534,1240.0000,3.1552,37.7800,-122.2100,1.0280
2.8750,52.0000,6.1071,1.0714,469.0000,2.7917,37.7800,-122.1900,1.6000
3.3715,52.0000,5.1059,1.0071,1086.0000,2.5553,37.7700,-122.1900,1.4390
3.5114,52.0000,5.5851,1.0671,1144.0000,2.7434,37.7700,-122.1900,1.5120
4.3125,52.0000,6.6453,1.1067,1109.0000,2.9573,37.7800,-122.1900,1.6440
3.2200,52.0000,5.9566,1.0759,984.0000,2.6667,37.7800,-122.1900,1.5650
3.8750,33.0000,3.0213,0.6596,575.0000,12.2340,37.7800,-122.1800,2.2500
5.2328,49.0000,5.6603,0.9809,496.0000,2.3732,37.7800,-122.1900,1.7420
3.7262,52.0000,5.6316,1.0158,555.0000,2.9211,37.7800,-122.1900,1.6690
4.5893,45.0000,5.4006,1.0153,869.0000,2.6575,37.7800,-122.2000,1.6350
5.2578,39.0000,5.8208,0.8962,236.0000,2.2264,37.7900,-122.1800,2.5300
7.0875,41.0000,6.5935,1.0888,626.0000,2.9252,37.7900,-122.1800,2.4070
3.9712,46.0000,6.4103,1.1763,922.0000,2.8024,37.7900,-122.1800,2.0810
2.9514,47.0000,4.8008,0.9492,582.0000,2.2734,37.7900,-122.1900,1.9810
2.6667,50.0000,4.7463,1.0796,546.0000,2.7164,37.7900,-122.1900,1.7280
5.4446,37.0000,6.1767,0.9850,620.0000,2.3308,37.8100,-122.1800,3.3670
6.2838,34.0000,6.9487,1.0000,442.0000,2.2667,37.8000,-122.1800,3.1820
6.7527,23.0000,7.0640,1.0244,955.0000,2.9116,37.8000,-122.1800,2.8580
7.0712,24.0000,7.5895,0.9784,916.0000,2.8272,37.7700,-122.1300,2.9300
5.9849,22.0000,6.5287,1.0412,4985.0000,2.5343,37.7900,-122.1600,3.7100
3.6875,42.0000,5.7079,0.9738,651.0000,2.4382,37.7800,-122.1700,1.5730
2.8750,30.0000,4.7312,1.0612,1704.0000,2.4239,37.7700,-122.1700,1.3530
3.4205,43.0000,4.8771,1.0811,1085.0000,2.6658,37.7800,-122.1800,1.3670
3.2984,50.0000,5.7817,1.1338,713.0000,2.5106,37.7800,-122.1800,1.6070
3.8750,49.0000,4.9337,0.9779,468.0000,2.5856,37.7800,-122.1700,1.4060
4.1750,52.0000,5.3967,1.0579,296.0000,2.4463,37.7800,-122.1700,1.4400
4.3750,47.0000,5.7615,0.9954,570.0000,2.6147,37.7700,-122.1600,1.6190
4.7708,48.0000,5.4278,1.0778,446.0000,2.4778,37.7700,-122.1600,1.5630
3.5739,45.0000,6.0521,1.0339,968.0000,2.5208,37.7700,-122.1600,1.7600
3.0958,39.0000,5.0095,1.1044,857.0000,2.7120,37.7700,-122.1600,1.4580
3.3958,39.0000,5.0062,1.0621,912.0000,2.8323,37.7700,-122.1700,1.4190
1.8710,31.0000,5.3628,1.1792,1360.0000,3.0088,37.7700,-122.1700,0.9070
1.9356,41.0000,4.4901,1.0338,1074.0000,3.0254,37.7600,-122.1700,0.9060
2.1842,47.0000,5.5445,1.0812,965.0000,2.5262,37.7600,-122.1700,1.0790
2.2917,37.0000,4.9219,1.1187,933.0000,2.9156,37.7600,-122.1800,1.0700
2.4333,38.0000,4.9831,1.1215,987.0000,2.7881,37.7600,-122.1700,0.9820
1.9479,50.0000,4.8252,1.0610,907.0000,3.6870,37.7600,-122.1800,0.8950
